id,edad,idu,npmbreusuario
2755,91663,2755,nombre21446
2756,79801,2756,nombre6006
2757,67238,2757,nombre44767
2758,1517,2758,nombre98228
2759,93604,2759,nombre25260
2760,84316,2760,nombre12230
2761,38023,2761,nombre84303
2762,45413,2762,nombre42790
2763,40825,2763,nombre34750
2764,49098,2764,nombre60095
2765,89042,2765,nombre69641
2766,33882,2766,nombre91400
2767,36675,2767,nombre60911
2768,67003,2768,nombre60897
2769,57625,2769,nombre39334
2770,62229,2770,nombre10730
2771,1742,2771,nombre27795
2772,30914,2772,nombre37283
2773,48028,2773,nombre2895
2774,57996,2774,nombre75723
2775,28178,2775,nombre3930
2776,84716,2776,nombre66746
2777,59172,2777,nombre57806
2778,56042,2778,nombre63657
2779,42823,2779,nombre37533
2780,40164,2780,nombre90012
2781,61411,2781,nombre25533
2782,74522,2782,nombre67235
2783,29632,2783,nombre62972
2784,20261,2784,nombre39932
2785,43226,2785,nombre80692
2786,65488,2786,nombre37980
2787,29577,2787,nombre88020
2788,85027,2788,nombre54464
2789,57921,2789,nombre33103
2790,30551,2790,nombre55218
2791,29880,2791,nombre74452
2792,83806,2792,nombre27463
2793,83920,2793,nombre39614
2794,17840,2794,nombre75537
2795,96444,2795,nombre94072
2796,11981,2796,nombre2742
2797,85974,2797,nombre68271
2798,84337,2798,nombre78705
2799,81063,2799,nombre66936
2800,5872,2800,nombre78612
2801,64011,2801,nombre7850
2802,55448,2802,nombre91161
2803,33387,2803,nombre17562
2804,71054,2804,nombre61772
2805,55153,2805,nombre10227
2806,58184,2806,nombre55082
2807,24270,2807,nombre55138
2808,49033,2808,nombre41773
2809,37696,2809,nombre97352
2810,60640,2810,nombre26462
2811,63353,2811,nombre10166
2812,7895,2812,nombre65025
2813,13881,2813,nombre67407
2814,21306,2814,nombre9739
2815,69381,2815,nombre36774
2816,76613,2816,nombre98978
2817,23001,2817,nombre78906
2818,17942,2818,nombre54099
2819,28460,2819,nombre30858
2820,22397,2820,nombre99992
2821,65413,2821,nombre37636
2822,91531,2822,nombre79883
2823,20539,2823,nombre42759
2824,42225,2824,nombre67395
2825,61399,2825,nombre30519
2826,24216,2826,nombre16060
2827,50889,2827,nombre36257
2828,59309,2828,nombre64946
2829,61274,2829,nombre11437
2830,84511,2830,nombre3489
2831,42918,2831,nombre75703
2832,33856,2832,nombre91451
2833,74194,2833,nombre22280
2834,49961,2834,nombre87881
2835,88522,2835,nombre61070
2836,65425,2836,nombre28154
2837,6274,2837,nombre3810
2838,67475,2838,nombre36542
2839,12145,2839,nombre99438
2840,201,2840,nombre31002
2841,898,2841,nombre28727
2842,95549,2842,nombre97237
2843,23673,2843,nombre30757
2844,52003,2844,nombre22836
2845,10748,2845,nombre61766
2846,87047,2846,nombre25013
2847,29664,2847,nombre40564
2848,12489,2848,nombre36748
2849,14943,2849,nombre9577
2850,74463,2850,nombre87101
2851,45923,2851,nombre76328
2852,80071,2852,nombre42446
2853,85570,2853,nombre84748
2854,26040,2854,nombre36479
2855,18672,2855,nombre69779
2856,2535,2856,nombre66466
2857,90473,2857,nombre85312
2858,36829,2858,nombre50443
2859,76469,2859,nombre20504
2860,21078,2860,nombre82107
2861,77587,2861,nombre83234
2862,50794,2862,nombre21869
2863,47153,2863,nombre95140
2864,24608,2864,nombre23355
2865,57275,2865,nombre56278
2866,56883,2866,nombre81404
2867,30221,2867,nombre87404
2868,44968,2868,nombre14294
2869,9223,2869,nombre71154
2870,45195,2870,nombre94528
2871,80463,2871,nombre18194
2872,33613,2872,nombre10032
2873,70104,2873,nombre6016
2874,17287,2874,nombre56831
2875,60173,2875,nombre41889
2876,83443,2876,nombre45222
2877,72549,2877,nombre94109
2878,70657,2878,nombre87044
2879,23374,2879,nombre6074
2880,12834,2880,nombre71428
2881,91601,2881,nombre74656
2882,6649,2882,nombre77984
2883,47086,2883,nombre14750
2884,87442,2884,nombre80041
2885,87636,2885,nombre51279
2886,26021,2886,nombre91192
2887,43998,2887,nombre88915
2888,83167,2888,nombre39868
2889,28167,2889,nombre63970
2890,62631,2890,nombre83836
2891,25368,2891,nombre3605
2892,14714,2892,nombre55100
2893,22470,2893,nombre73086
2894,37086,2894,nombre53111
2895,81772,2895,nombre50222
2896,83920,2896,nombre48887
2897,38184,2897,nombre69850
2898,99003,2898,nombre14204
2899,9540,2899,nombre55224
2900,81251,2900,nombre95880
2901,5156,2901,nombre15360
2902,73264,2902,nombre63902
2903,88669,2903,nombre69110
2904,99360,2904,nombre36907
2905,21811,2905,nombre1410
2906,31093,2906,nombre88229
2907,26246,2907,nombre40612
2908,23261,2908,nombre22483
2909,44490,2909,nombre95986
2910,65378,2910,nombre37498
2911,47296,2911,nombre93960
2912,61692,2912,nombre90461
2913,24831,2913,nombre98007
2914,85076,2914,nombre64903
2915,19714,2915,nombre39553
2916,36139,2916,nombre59258
2917,91605,2917,nombre72470
2918,33002,2918,nombre76757
2919,38380,2919,nombre27556
2920,85884,2920,nombre64880
2921,41287,2921,nombre62063
2922,51283,2922,nombre67301
2923,7557,2923,nombre9587
2924,23702,2924,nombre54030
2925,66835,2925,nombre19069
2926,15711,2926,nombre74085
2927,83078,2927,nombre41985
2928,30740,2928,nombre88234
2929,80180,2929,nombre34311
2930,41914,2930,nombre21356
2931,7186,2931,nombre36109
2932,2167,2932,nombre77098
2933,14785,2933,nombre15569
2934,29901,2934,nombre80348
2935,53195,2935,nombre17764
2936,99292,2936,nombre21287
2937,93074,2937,nombre51026
2938,24301,2938,nombre23199
2939,7720,2939,nombre9372
2940,64903,2940,nombre32306
2941,21597,2941,nombre61867
2942,78395,2942,nombre83789
2943,74435,2943,nombre63191
2944,37762,2944,nombre20257
2945,51140,2945,nombre43418
2946,53418,2946,nombre45347
2947,50852,2947,nombre88499
2948,69499,2948,nombre33279
2949,20288,2949,nombre87517
2950,82564,2950,nombre34593
2951,80559,2951,nombre11074
2952,61856,2952,nombre66616
2953,34433,2953,nombre29517
2954,80876,2954,nombre95157
2955,54924,2955,nombre85637
2956,51383,2956,nombre322
2957,87019,2957,nombre66906
2958,4139,2958,nombre31520
2959,23919,2959,nombre90481
2960,47892,2960,nombre94248
2961,49007,2961,nombre60628
2962,475,2962,nombre31135
2963,80002,2963,nombre61192
2964,79638,2964,nombre57439
2965,66523,2965,nombre15630
2966,28466,2966,nombre94767
2967,76385,2967,nombre9
2968,49981,2968,nombre93510
2969,22447,2969,nombre77737
2970,50839,2970,nombre98659
2971,32785,2971,nombre16492
2972,37759,2972,nombre53624
2973,79100,2973,nombre77603
2974,14094,2974,nombre34664
2975,73573,2975,nombre13098
2976,47817,2976,nombre37855
2977,66446,2977,nombre16031
2978,95510,2978,nombre21731
2979,67768,2979,nombre81749
2980,52906,2980,nombre79911
2981,19057,2981,nombre16524
2982,5294,2982,nombre27823
2983,77453,2983,nombre52746
2984,50425,2984,nombre6929
2985,28186,2985,nombre82406
2986,64028,2986,nombre43944
2987,52091,2987,nombre31584
2988,62749,2988,nombre59968
2989,30266,2989,nombre44429
2990,17126,2990,nombre5877
2991,19064,2991,nombre94671
2992,9696,2992,nombre17251
2993,85255,2993,nombre29335
2994,9919,2994,nombre31473
2995,8978,2995,nombre29724
2996,19318,2996,nombre76806
2997,93168,2997,nombre35114
2998,20481,2998,nombre95807
2999,58980,2999,nombre81201
3000,27446,3000,nombre50741
3001,54525,3001,nombre42426
3002,95520,3002,nombre57075
3003,98452,3003,nombre92332
3004,10999,3004,nombre29954
3005,51144,3005,nombre88010
3006,2836,3006,nombre67099
3007,86424,3007,nombre62254
3008,58070,3008,nombre47874
3009,67202,3009,nombre70156
3010,5196,3010,nombre95716
3011,57209,3011,nombre26429
3012,73971,3012,nombre12563
3013,5042,3013,nombre41626
3014,23476,3014,nombre2552
3015,97130,3015,nombre32069
3016,49222,3016,nombre84131
3017,69921,3017,nombre99114
3018,38179,3018,nombre83908
3019,73258,3019,nombre83539
3020,4347,3020,nombre20259
3021,16694,3021,nombre1862
3022,80941,3022,nombre3963
3023,47255,3023,nombre10861
3024,67240,3024,nombre7448
3025,81741,3025,nombre35835
3026,30245,3026,nombre92306
3027,45357,3027,nombre68041
3028,36814,3028,nombre34911
3029,79046,3029,nombre2090
3030,75681,3030,nombre60145
3031,60484,3031,nombre77732
3032,54458,3032,nombre46672
3033,47091,3033,nombre9621
3034,60150,3034,nombre96905
3035,29097,3035,nombre48343
3036,78924,3036,nombre78330
3037,53049,3037,nombre19040
3038,31490,3038,nombre35039
3039,87027,3039,nombre38943
3040,83054,3040,nombre92512
3041,62210,3041,nombre28354
3042,46735,3042,nombre20118
3043,8529,3043,nombre64652
3044,45322,3044,nombre60007
3045,74151,3045,nombre59786
3046,44827,3046,nombre78660
3047,19821,3047,nombre53638
3048,11982,3048,nombre33560
3049,99357,3049,nombre68167
3050,23354,3050,nombre12820
3051,5580,3051,nombre71171
3052,14795,3052,nombre49549
3053,53383,3053,nombre9891
3054,14743,3054,nombre49754
3055,62874,3055,nombre64800
3056,28743,3056,nombre12962
3057,96109,3057,nombre67059
3058,51613,3058,nombre86276
3059,29289,3059,nombre30902
3060,24434,3060,nombre13556
3061,50323,3061,nombre74072
3062,2001,3062,nombre28183
3063,8884,3063,nombre89009
3064,68315,3064,nombre49779
3065,51391,3065,nombre33609
3066,64472,3066,nombre76612
3067,20252,3067,nombre72013
3068,48375,3068,nombre23373
3069,44976,3069,nombre26172
3070,5136,3070,nombre60729
3071,3412,3071,nombre35862
3072,75193,3072,nombre84667
3073,20209,3073,nombre15931
3074,76948,3074,nombre18679
3075,28821,3075,nombre60981
3076,59245,3076,nombre93868
3077,21123,3077,nombre38684
3078,76835,3078,nombre62571
3079,65891,3079,nombre17774
3080,20891,3080,nombre82969
3081,73694,3081,nombre679
3082,40064,3082,nombre81417
3083,35121,3083,nombre39679
3084,2407,3084,nombre27834
3085,97078,3085,nombre18462
3086,22371,3086,nombre63298
3087,15282,3087,nombre82638
3088,43822,3088,nombre90860
3089,37154,3089,nombre78288
3090,68840,3090,nombre96694
3091,74301,3091,nombre38694
3092,24086,3092,nombre37831
3093,4836,3093,nombre32578
3094,98323,3094,nombre50681
3095,85334,3095,nombre33844
3096,27982,3096,nombre74761
3097,71339,3097,nombre49671
3098,70791,3098,nombre86580
3099,59440,3099,nombre72524
3100,67249,3100,nombre2534
3101,96441,3101,nombre94773
3102,56935,3102,nombre91880
3103,79924,3103,nombre23521
3104,77549,3104,nombre5552
3105,74275,3105,nombre91143
3106,95276,3106,nombre14698
3107,32366,3107,nombre35290
3108,58162,3108,nombre58598
3109,5754,3109,nombre91115
3110,61044,3110,nombre29954
3111,1160,3111,nombre30304
3112,23334,3112,nombre57192
3113,43812,3113,nombre55917
3114,14735,3114,nombre21540
3115,21509,3115,nombre60332
3116,33758,3116,nombre319
3117,29673,3117,nombre21592
3118,43936,3118,nombre98563
3119,53830,3119,nombre14410
3120,44560,3120,nombre19839
3121,35441,3121,nombre22354
3122,58230,3122,nombre3264
3123,68431,3123,nombre14924
3124,15149,3124,nombre14436
3125,1015,3125,nombre1307
3126,60152,3126,nombre31134
3127,81650,3127,nombre90014
3128,92991,3128,nombre23418
3129,86317,3129,nombre51031
3130,53993,3130,nombre66532
3131,67631,3131,nombre6971
3132,22436,3132,nombre24238
3133,44101,3133,nombre19157
3134,45224,3134,nombre25785
3135,88824,3135,nombre99911
3136,92395,3136,nombre69336
3137,79957,3137,nombre520
3138,78128,3138,nombre70228
3139,57437,3139,nombre67915
3140,22839,3140,nombre37464
3141,88154,3141,nombre50740
3142,11550,3142,nombre32018
3143,75542,3143,nombre57030
3144,18093,3144,nombre73375
3145,20366,3145,nombre76996
3146,32194,3146,nombre81792
3147,3117,3147,nombre52622
3148,4120,3148,nombre57064
3149,80984,3149,nombre69258
3150,17193,3150,nombre58258
3151,76488,3151,nombre57686
3152,58521,3152,nombre1939
3153,84231,3153,nombre19582
3154,81623,3154,nombre10741
3155,76241,3155,nombre97609
3156,4866,3156,nombre19633
3157,73366,3157,nombre71200
3158,31110,3158,nombre65793
3159,83939,3159,nombre40817
3160,28604,3160,nombre78501
3161,56143,3161,nombre84441
3162,5695,3162,nombre97931
3163,8921,3163,nombre24313
3164,1439,3164,nombre90700
3165,13647,3165,nombre55348
3166,56165,3166,nombre42995
3167,48454,3167,nombre85044
3168,65702,3168,nombre68046
3169,26060,3169,nombre46305
3170,14665,3170,nombre24376
3171,13861,3171,nombre35768
3172,48214,3172,nombre35322
3173,30956,3173,nombre34121
3174,98339,3174,nombre48480
3175,41992,3175,nombre12934
3176,59788,3176,nombre6447
3177,38665,3177,nombre13783
3178,94188,3178,nombre46167
3179,79094,3179,nombre68767
3180,76252,3180,nombre33097
3181,55943,3181,nombre48259
3182,61041,3182,nombre85046
3183,93114,3183,nombre73504
3184,22929,3184,nombre64956
3185,45020,3185,nombre23844
3186,87386,3186,nombre1734
3187,37781,3187,nombre55684
3188,46653,3188,nombre49933
3189,2289,3189,nombre76639
3190,10032,3190,nombre4444
3191,91009,3191,nombre83440
3192,13380,3192,nombre45778
3193,56056,3193,nombre95109
3194,76318,3194,nombre70476
3195,676,3195,nombre33714
3196,6282,3196,nombre44766
3197,1891,3197,nombre81734
3198,83787,3198,nombre50609
3199,86352,3199,nombre29284
3200,17339,3200,nombre2244
3201,2116,3201,nombre78249
3202,55561,3202,nombre47737
3203,1523,3203,nombre55790
3204,13059,3204,nombre11037
3205,65705,3205,nombre59849
3206,5473,3206,nombre91969
3207,82658,3207,nombre95360
3208,85261,3208,nombre10966
3209,90327,3209,nombre93391
3210,2219,3210,nombre61934
3211,42111,3211,nombre6483
3212,92465,3212,nombre47873
3213,54535,3213,nombre28094
3214,33304,3214,nombre58309
3215,68169,3215,nombre92566
3216,92489,3216,nombre47804
3217,64686,3217,nombre24085
3218,11753,3218,nombre14872
3219,66315,3219,nombre50754
3220,57663,3220,nombre18154
3221,70174,3221,nombre87698
3222,39069,3222,nombre24461
3223,97079,3223,nombre69823
3224,42002,3224,nombre25676
3225,18377,3225,nombre97944
3226,55706,3226,nombre27626
3227,38054,3227,nombre61542
3228,10142,3228,nombre41876
3229,30262,3229,nombre97872
3230,3756,3230,nombre92760
3231,8944,3231,nombre4193
3232,15021,3232,nombre54752
3233,58729,3233,nombre88408
3234,81893,3234,nombre66993
3235,63324,3235,nombre69589
3236,14955,3236,nombre85517
3237,28062,3237,nombre68183
3238,34956,3238,nombre56338
3239,14454,3239,nombre93987
3240,97985,3240,nombre28267
3241,52386,3241,nombre42769
3242,59348,3242,nombre88758
3243,117,3243,nombre30419
3244,58052,3244,nombre43458
3245,96574,3245,nombre29326
3246,80635,3246,nombre14281
3247,44978,3247,nombre6778
3248,3341,3248,nombre33400
3249,46473,3249,nombre75078
3250,1834,3250,nombre57168
3251,9306,3251,nombre13018
3252,22274,3252,nombre18177
3253,12466,3253,nombre71395
3254,86748,3254,nombre93665
3255,42335,3255,nombre58351
3256,84260,3256,nombre61150
3257,34986,3257,nombre36082
3258,70897,3258,nombre99815
3259,36018,3259,nombre79267
3260,21047,3260,nombre1227
3261,66836,3261,nombre86680
3262,57298,3262,nombre46462
3263,21302,3263,nombre72693
3264,52273,3264,nombre31515
3265,67729,3265,nombre33597
3266,6482,3266,nombre45229
3267,21843,3267,nombre84232
3268,42635,3268,nombre21578
3269,29839,3269,nombre15832
3270,71714,3270,nombre58591
3271,13537,3271,nombre56188
3272,65271,3272,nombre33824
3273,55871,3273,nombre20292
3274,78425,3274,nombre49190
3275,76625,3275,nombre85264
3276,85085,3276,nombre29392
3277,95049,3277,nombre97381
3278,83928,3278,nombre36361
3279,90829,3279,nombre53336
3280,25450,3280,nombre68337
3281,54537,3281,nombre78155
3282,10094,3282,nombre39775
3283,69985,3283,nombre39134
3284,56028,3284,nombre28058
3285,3443,3285,nombre77740
3286,97966,3286,nombre31235
3287,48091,3287,nombre92619
3288,58377,3288,nombre27930
3289,93864,3289,nombre84089
3290,4383,3290,nombre17852
3291,6694,3291,nombre47086
3292,17318,3292,nombre69468
3293,93297,3293,nombre22967
3294,49275,3294,nombre65961
3295,72629,3295,nombre27353
3296,45781,3296,nombre66773
3297,51247,3297,nombre80617
3298,25357,3298,nombre17142
3299,32881,3299,nombre75991
3300,50525,3300,nombre12932
3301,5319,3301,nombre40080
3302,84820,3302,nombre74583
3303,8988,3303,nombre27630
3304,70510,3304,nombre80742
3305,35429,3305,nombre49828
3306,47185,3306,nombre12887
3307,68463,3307,nombre48297
3308,59155,3308,nombre38262
3309,53840,3309,nombre99139
3310,99243,3310,nombre83817
3311,34382,3311,nombre68473
3312,35290,3312,nombre82925
3313,7283,3313,nombre52635
3314,72401,3314,nombre67032
3315,18276,3315,nombre99287
3316,69853,3316,nombre75080
3317,11428,3317,nombre85139
3318,20763,3318,nombre93897
3319,1875,3319,nombre52156
3320,83378,3320,nombre58135
3321,16393,3321,nombre92783
3322,63058,3322,nombre97470
3323,53461,3323,nombre22084
3324,868,3324,nombre31066
3325,95814,3325,nombre79942
3326,13336,3326,nombre38702
3327,49568,3327,nombre89002
3328,17790,3328,nombre59017
3329,36082,3329,nombre37650
3330,12876,3330,nombre34557
3331,23617,3331,nombre93121
3332,74884,3332,nombre44608
3333,70470,3333,nombre94217
3334,77024,3334,nombre68020
3335,6956,3335,nombre70655
3336,99803,3336,nombre19116
3337,13925,3337,nombre79870
3338,85778,3338,nombre61603
3339,98420,3339,nombre88910
3340,9247,3340,nombre78477
3341,38086,3341,nombre4384
3342,32584,3342,nombre5188
3343,43307,3343,nombre97286
3344,66425,3344,nombre446
3345,63448,3345,nombre51420
3346,81110,3346,nombre51598
3347,39343,3347,nombre59332
3348,16659,3348,nombre63853
3349,32060,3349,nombre83511
3350,19026,3350,nombre28467
3351,81700,3351,nombre75607
3352,27893,3352,nombre5212
3353,68701,3353,nombre87559
3354,23551,3354,nombre14350
3355,75667,3355,nombre14645
3356,95347,3356,nombre7750
3357,99753,3357,nombre40612
3358,63565,3358,nombre15565
3359,37782,3359,nombre97960
3360,57968,3360,nombre68719
3361,24110,3361,nombre76068
3362,39465,3362,nombre64424
3363,10418,3363,nombre82918
3364,66610,3364,nombre73483
3365,10478,3365,nombre10975
3366,55465,3366,nombre74903
3367,12181,3367,nombre43051
3368,94811,3368,nombre84427
3369,30733,3369,nombre41004
3370,43409,3370,nombre11071
3371,41352,3371,nombre19995
3372,1342,3372,nombre5730
3373,23291,3373,nombre51475
3374,59197,3374,nombre39814
3375,7344,3375,nombre72954
3376,21843,3376,nombre53223
3377,19629,3377,nombre22485
3378,3064,3378,nombre11636
3379,80476,3379,nombre72310
3380,5525,3380,nombre79251
3381,64503,3381,nombre2508
3382,72273,3382,nombre69775
3383,85646,3383,nombre94473
3384,34507,3384,nombre67220
3385,15175,3385,nombre37769
3386,53472,3386,nombre4332
3387,27869,3387,nombre517
3388,20955,3388,nombre32390
3389,39180,3389,nombre56153
3390,13518,3390,nombre14805
3391,40123,3391,nombre9825
3392,44981,3392,nombre47277
3393,77297,3393,nombre12281
3394,41552,3394,nombre44863
3395,45287,3395,nombre256
3396,40955,3396,nombre29275
3397,34578,3397,nombre73404
3398,88509,3398,nombre73151
3399,68817,3399,nombre75946
3400,19906,3400,nombre78888
3401,8507,3401,nombre57182
3402,96910,3402,nombre20321
3403,32236,3403,nombre47536
3404,62558,3404,nombre71269
3405,55931,3405,nombre98668
3406,74758,3406,nombre50334
3407,79942,3407,nombre12165
3408,54538,3408,nombre32176
3409,48434,3409,nombre84602
3410,79476,3410,nombre93375
3411,89850,3411,nombre96902
3412,53635,3412,nombre44780
3413,53292,3413,nombre53958
3414,58114,3414,nombre36630
3415,70079,3415,nombre13082
3416,73950,3416,nombre704
3417,50708,3417,nombre69147
3418,4676,3418,nombre38234
3419,90010,3419,nombre66177
3420,61303,3420,nombre35496
3421,76576,3421,nombre16776
3422,15056,3422,nombre83217
3423,37359,3423,nombre82914
3424,76157,3424,nombre79517
3425,87872,3425,nombre28892
3426,87669,3426,nombre44329
3427,89224,3427,nombre56888
3428,51691,3428,nombre52691
3429,16379,3429,nombre9337
3430,87986,3430,nombre80202
3431,41932,3431,nombre74658
3432,7988,3432,nombre2615
3433,81849,3433,nombre1573
3434,49660,3434,nombre69460
3435,74218,3435,nombre97280
3436,47165,3436,nombre24742
3437,67830,3437,nombre42234
3438,30211,3438,nombre47225
3439,35248,3439,nombre33990
3440,37855,3440,nombre44062
3441,55317,3441,nombre47422
